student_count,awards_per_value,awards_per_state_value,awards_per_natl_value,exp_award_value,exp_award_state_value,exp_award_natl_value,ft_pct,fte_value,aid_value,endow_value,grad_100_value,grad_150_value,pell_value,retain_value,ft_fac_value,state_sector_ct,carnegie_ct,counted_pct,cohort_size,num_similar,2_yr_inst,4_yr_inst,private_fp,private,public,hbcu_no,hbcu_yes,flagship_no,flagship_yes,associates_privatefp,associates_pr_sl,associates_pr_sm,associates_pu_multi,bachelors_as,bacelors_df,bachelors_associates,masters_lp,masters_mp,Other_institutions
2129,19,21.7,22.5,140836.0,108974,101725,96.8,2383,13516.0,8677.865365853659,59,67,51.5,88,70.2,30.0,252,99.3,553,20,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
5732,16,18.4,21.5,59353.0,57843,66436,72.3,4742,5061.0,1213.0,10,38,41.4,72,70.2,23.0,169,44.1,468,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1546,25,17.2,22.79326963024512,20513.0,21560,37780,28.7,1195,4261.0,566.0,22,32,61.3,57,38.5,28.0,111,18.4,131,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
886,23,21.7,22.5,42076.0,108974,101725,57.1,780,5196.0,4792.0,14,27,45.2,47,42.2,30.0,343,58.2,63,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
870,20,21.7,22.5,75745.0,108974,101725,89.3,804,11896.0,2811.0,35,46,59.6,75,47.1,30.0,343,80.7,213,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1606,8,21.7,22.5,131535.0,108974,101725,43.0,886,10780.0,3613.0,10,16,22.7,64,35.5,30.0,124,63.5,162,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
3966,20,17.2,22.79326963024512,24254.0,21560,37780,34.9,3246,4622.0,8677.865365853659,15,24,73.9,51,37.8,28.0,289,32.9,613,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
9718,17,18.4,21.5,43779.0,57843,66436,85.2,9382,5174.0,2747.0,15,40,45.9,68,79.1,23.0,386,69.0,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
651,18,21.7,22.5,109902.0,108974,101725,71.9,516,13581.0,8677.865365853659,58,63,36.9,66,69.4,30.0,252,47.0,108,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
9959,16,18.4,21.5,51697.0,57843,66436,84.0,9112,4996.0,2122.0,17,42,47.6,71,80.3,23.0,386,66.3,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1117,16,21.7,22.5,53231.42932960894,108974,101725,97.7,1038,6254.176693925234,8677.865365853659,27,42,38.4,61,66.7,30.0,73,93.2,426,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1678,28,28.2,22.79326963024512,12346.0,12346,24795,72.5,1815,6122.0,8677.865365853659,41,45,72.4,56,36.7,1.0,517,41.5,164,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2036,27,21.6,22.5,58051.0,63809,101725,80.7,1565,10738.0,5157.0,26,38,29.3,73,36.5,5.0,386,47.8,242,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3457,21,22.7,21.5,105035.0,96333,66436,80.0,3036,6906.0,63.0,8,36,45.3,69,71.8,4.0,252,44.6,497,20,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2552,22,22.7,21.5,100419.0,96333,66436,83.2,2157,7361.0,1992.0,18,56,30.9,77,69.0,4.0,106,43.6,1727,20,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5582,21,21.6,22.5,60459.0,63809,101725,66.6,4633,6994.0,11735.0,18,39,25.7,68,39.6,5.0,386,28.6,611,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
4368,21,18.7,22.79326963024512,67375.0,57930,37780,37.4,2538,4062.0,8677.865365853659,2,12,24.0,61,60.6,6.0,47,25.5,460,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
8376,19,18.7,22.79326963024512,45288.0,57930,37780,37.9,5069,3797.0,8677.865365853659,2,15,18.4,65,48.4,6.0,47,21.9,741,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1530,26,18.7,22.79326963024512,75117.0,57930,37780,37.5,815,4155.0,8677.865365853659,4,16,37.2,64,52.8,6.0,47,32.0,175,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
7976,15,18.7,22.79326963024512,53975.0,57930,37780,39.4,4589,3910.0,8677.865365853659,1,12,26.8,64,58.6,6.0,47,29.2,854,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
4076,21,22.7,21.5,64939.0,96333,66436,35.8,2492,3895.0,119.0,27,42,46.5,67,36.9,4.0,34,26.8,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2361,28,22.7,21.5,74771.0,96333,66436,44.2,1303,4491.0,125.0,6,25,35.1,67,47.8,4.0,343,6.0,16,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2799,12,18.7,22.79326963024512,114131.0,57930,37780,34.3,1481,4349.0,8677.865365853659,3,11,37.6,60,44.9,6.0,47,25.9,288,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
552,21,20.95158466646544,22.79326963024512,45703.0,45703,24795,89.9,527,3791.0,8677.865365853659,11,66,64.3,67,41.3,1.0,517,57.64853159299911,187,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
186,19,18.0,22.5,36204.0,40571,101725,89.8,182,6400.0,8677.865365853659,23,42,62.1,66,66.7,4.0,106,68.6,26,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,18,19.0,21.5,48958.0,56076,66436,65.4,2157,4125.0,4948.0,10,38,37.2,71,55.5,4.0,386,57.4,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
725,38,16.3,22.79326963024512,46207.0,38731,37780,40.6,531,3306.0,1487.0,35,58,72.4,62,19.3,4.0,111,19.0,65,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
11418,18,19.0,21.5,59914.0,56076,66436,61.4,8853,5041.0,3835.0,11,30,47.5,68,71.7,4.0,96,37.0,774,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
9540,19,19.0,21.5,63045.0,56076,66436,84.0,9214,7546.0,19308.0,24,53,39.9,78,77.9,4.0,96,70.6,1615,20,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1095,19,18.0,22.5,86403.0,40571,101725,96.3,1026,6254.176693925234,8677.865365853659,53,66,36.2,88,64.3,4.0,252,76.7,224,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
4304,21,19.0,21.5,52115.0,56076,66436,56.8,3199,4807.0,1610.0,8,24,41.7,59,63.1,4.0,343,62.8,338,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
251,21,30.3,24.6,33095.0,43878,38763,69.3,298,4188.0,8677.865365853659,7,7,71.1,67,25.0,3.0,54,81.5,14,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6029,18,16.3,22.79326963024512,38168.0,38731,37780,50.9,4684,6110.0,3463.0,12,23,48.8,54,34.1,4.0,289,43.2,927,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1488,18,18.0,22.5,49768.0,40571,101725,76.3,1711,13960.0,12430.0,31,49,37.3,76,48.3,4.0,386,61.8,220,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2552,17,18.0,22.5,37442.0,40571,101725,51.9,2157,5560.0,2580.0,21,53,38.8,67,43.5,4.0,343,81.4,1102,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
8330,18,16.3,22.79326963024512,26851.0,38731,37780,32.8,5051,5752.0,8677.865365853659,7,18,34.4,56,45.9,4.0,128,36.4,1011,20,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
406,14,28.6,24.6,115799.0,40421,38763,73.6,384,6122.0,8677.865365853659,32,42,48.4,81,100.0,19.0,114,80.7,99,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2714,21,24.2,22.5,122834.0,99440,101725,91.0,2498,12190.0,8677.865365853659,31,54,25.2,81,21.7,50.0,114,100.0,446,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2524,21,24.2,22.5,109421.0,99440,101725,99.4,2555,6254.176693925234,8677.865365853659,73,78,19.3,85,65.4,50.0,252,93.4,713,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
3246,23,24.2,22.5,40356.0,99440,101725,87.9,3013,11435.0,9032.0,43,57,39.1,73,23.4,50.0,386,49.8,342,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11332,16,14.6,22.79326963024512,25814.0,33727,37780,43.1,9085,4996.0,357.0,11,27,36.0,64,22.0,48.0,99,38.0,789,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
6574,12,14.6,22.79326963024512,50357.0,33727,37780,39.3,5086,4988.0,865.0,9,18,34.3,58,41.4,48.0,128,37.0,545,20,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
543,18,24.2,22.5,117792.0,99440,101725,96.3,541,8417.0,27143.0,33,45,52.7,73,58.5,50.0,343,81.6,175,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
4825,23,24.2,22.5,79489.0,99440,101725,95.7,4726,13689.0,8677.865365853659,54,75,26.8,88,59.9,50.0,386,77.6,1079,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2328,21,14.6,22.79326963024512,52856.0,33727,37780,44.1,1784,5982.0,5482.0,11,25,48.4,50,27.5,48.0,289,39.8,358,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
4340,19,24.3,21.5,114762.0,90406,66436,65.7,3602,6934.0,746.0,4,20,68.7,53,71.2,11.0,386,29.7,372,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
5703,24,24.2,22.5,53231.42932960894,99440,101725,98.7,5619,6254.176693925234,8677.865365853659,87,92,14.2,99,84.2,50.0,106,96.9,1297,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
5860,11,14.6,22.79326963024512,45487.0,33727,37780,56.1,5044,4375.0,8677.865365853659,21,25,55.4,49,30.5,48.0,125,46.1,735,20,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
6842,8,14.6,22.79326963024512,50204.0,33727,37780,44.5,5494,4046.0,8677.865365853659,3,8,49.5,38,27.3,48.0,125,24.9,581,20,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
5298,8,14.6,22.79326963024512,13182.0,33727,37780,36.6,4110,4077.0,8677.865365853659,0,8,44.7,44,33.0,48.0,125,46.0,443,20,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
11800,6,14.6,22.79326963024512,41534.0,33727,37780,26.0,9050,3794.0,8677.865365853659,3,11,24.0,45,24.0,48.0,125,27.7,879,20,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
9384,6,14.6,22.79326963024512,37779.0,33727,37780,40.1,7497,3869.0,8677.865365853659,2,8,29.2,47,20.1,48.0,125,22.4,473,20,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
9036,7,14.6,22.79326963024512,29183.0,33727,37780,67.1,6987,4286.0,8677.865365853659,1,8,51.6,51,32.0,48.0,125,55.8,1161,20,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
2552,11,14.6,22.79326963024512,31608.0,33727,37780,34.7,8683,3665.0,8677.865365853659,2,13,33.8,57,24.9,48.0,125,34.7,1104,20,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
9671,21,24.2,22.5,83017.0,99440,101725,90.2,9340,8431.0,13111.0,31,40,38.0,66,27.3,50.0,169,53.8,426,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1604,19,24.2,22.5,26296.0,99440,101725,92.8,1427,14472.0,4808.0,44,53,45.2,67,61.7,50.0,386,69.5,230,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
958,27,20.95158466646544,22.79326963024512,19635.0,27386,24795,100.0,1590,5239.0,8677.865365853659,23,47,60.2,65,65.6,11.0,517,57.64853159299911,605,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
590,36,20.95158466646544,22.79326963024512,22763.0,27386,24795,100.0,1549,2906.0,8677.865365853659,36,56,80.0,66,82.8,11.0,517,57.64853159299911,838,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
4035,17,14.6,22.79326963024512,26705.0,33727,37780,29.1,2229,3028.0,3566.0,18,28,33.3,56,43.6,48.0,128,43.9,668,20,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2552,23,24.2,22.5,64199.0,99440,101725,82.8,2157,15332.0,17773.0,54,70,34.5,85,50.3,50.0,79,62.5,426,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,11,14.6,22.79326963024512,45166.0,33727,37780,34.6,2157,4876.0,247.0,4,15,24.6,68,18.1,48.0,106,36.6,426,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
684,16,24.2,22.5,48661.0,99440,101725,97.8,780,3872.0,8677.865365853659,7,10,69.3,29,27.7,50.0,252,72.8,385,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
8347,25,24.3,21.5,67549.0,90406,66436,87.8,8235,7165.0,4361.0,33,60,39.2,77,80.3,11.0,386,58.1,1641,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
11285,17,14.6,22.79326963024512,43159.0,33727,37780,33.5,8173,3018.0,375.0,11,28,40.3,76,21.4,48.0,99,35.6,908,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2900,24,24.2,22.5,73643.0,99440,101725,94.3,3200,6254.176693925234,26608.0,59,74,32.0,78,45.9,50.0,169,59.8,508,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
692,22,24.2,22.5,77122.0,99440,101725,93.1,719,14440.0,22303.0,43,60,39.0,64,48.1,50.0,343,54.2,122,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
387,21,20.95158466646544,22.79326963024512,26808.0,27386,24795,100.0,434,6124.0,8677.865365853659,1,74,63.3,82,66.7,11.0,517,36.0,93,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1129,27,24.2,22.5,57991.0,99440,101725,96.5,1232,13029.0,10621.0,41,50,36.7,72,32.6,50.0,343,64.5,307,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
381,30,28.6,24.6,96392.0,40421,38763,43.8,377,5424.0,8677.865365853659,21,32,45.0,33,12.5,19.0,114,20.1,71,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
521,5,24.2,22.5,53231.42932960894,99440,101725,83.5,515,5925.0,1806.0,3,4,51.7,67,24.0,50.0,106,93.4,310,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2031,24,14.6,22.79326963024512,54533.0,33727,37780,51.7,1383,4713.0,5597.0,20,36,44.2,61,31.3,48.0,289,56.6,399,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2552,23,24.3,21.5,140990.0,90406,66436,92.4,2157,12029.0,7841.0,29,56,49.1,79,62.0,11.0,106,66.2,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3828,24,24.2,22.5,35962.0,99440,101725,79.8,3601,11620.0,2168.0,37,52,36.4,73,23.3,50.0,79,46.1,385,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,22,24.3,21.5,95291.0,90406,66436,96.4,2157,11051.0,21391.0,68,83,20.2,93,70.9,11.0,106,88.9,426,20,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2009,22,24.2,22.5,120659.0,99440,101725,99.6,2010,6254.176693925234,8677.865365853659,72,78,18.8,87,71.4,50.0,252,94.7,538,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
10770,19,14.6,22.79326963024512,41305.0,33727,37780,36.8,7158,3483.0,1949.0,7,23,29.9,60,30.5,48.0,128,31.6,1094,20,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1010,20,24.2,22.5,125504.0,99440,101725,97.1,1033,6254.176693925234,8677.865365853659,55,63,33.2,81,75.7,50.0,252,84.4,258,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1470,37,14.6,22.79326963024512,14395.0,33727,37780,46.3,1260,3091.0,8677.865365853659,30,37,41.2,68,48.4,48.0,289,54.3,62,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2926,20,24.2,22.5,72853.0,99440,101725,92.7,2825,6254.176693925234,28531.0,31,62,31.7,86,100.0,50.0,96,99.8,520,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
296,9,28.6,24.6,66870.0,40421,38763,24.7,238,3820.0,8677.865365853659,0,0,70.1,36,13.7,19.0,79,1.6,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,25,24.3,21.5,64878.0,90406,66436,94.0,2157,3918.0,4015.0,46,71,25.6,81,71.2,11.0,79,64.5,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3705,21,14.6,22.79326963024512,19008.0,33727,37780,40.5,2747,3823.0,8677.865365853659,11,30,35.4,62,36.6,48.0,128,28.2,226,20,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
346,22,28.6,24.6,53231.42932960894,40421,38763,72.3,514,5273.0,8677.865365853659,13,16,76.2,39,20.5,19.0,114,71.7,369,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
7150,19,14.6,22.79326963024512,23528.0,33727,37780,29.2,3995,2818.0,1280.0,13,25,34.5,59,33.1,48.0,128,24.6,480,20,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1923,23,14.6,22.79326963024512,35840.0,33727,37780,49.7,1633,4405.0,733.0,17,30,50.4,60,21.3,48.0,289,44.7,513,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2552,15,14.6,22.79326963024512,60407.0,33727,37780,34.7,2157,3549.0,927.0,4,12,24.7,63,24.6,48.0,106,40.7,1062,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1066,24,24.2,22.5,56692.0,99440,101725,73.5,1017,13800.0,11061.0,32,50,43.7,72,41.1,50.0,343,40.1,134,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
3825,16,14.6,22.79326963024512,31201.0,33727,37780,41.8,2969,5216.0,1724.0,8,19,47.3,69,26.0,48.0,128,30.0,264,20,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
5258,22,14.6,22.79326963024512,19218.0,33727,37780,37.1,3867,7176.0,1723.0,33,46,33.2,55,28.6,48.0,128,28.9,846,20,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1659,25,28.6,24.6,71700.0,40421,38763,56.5,1651,5722.0,8677.865365853659,23,28,44.5,56,14.4,19.0,343,32.7,106,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
4717,18,14.6,22.79326963024512,40538.0,33727,37780,49.8,3356,5373.0,310.0,7,18,36.9,59,28.0,48.0,106,40.8,601,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1424,22,24.2,22.5,118098.0,99440,101725,98.3,1408,6254.176693925234,8677.865365853659,71,79,27.6,88,79.9,50.0,252,88.2,307,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2552,15,14.6,22.79326963024512,16652.0,33727,37780,26.9,2157,3215.0,94.0,4,16,19.3,65,21.5,48.0,99,31.0,1206,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1590,20,24.2,22.5,122196.0,99440,101725,98.8,1590,6254.176693925234,8677.865365853659,58,63,32.9,82,56.2,50.0,252,84.4,356,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
6351,17,14.6,22.79326963024512,16523.0,33727,37780,44.2,7499,2850.0,0.0,18,29,32.2,65,48.8,48.0,128,26.9,556,20,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
8520,21,14.6,22.79326963024512,36719.0,33727,37780,28.4,4189,3551.0,8677.865365853659,4,13,32.1,65,29.4,48.0,106,14.9,292,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
4613,24,24.2,22.5,53921.0,99440,101725,80.7,4313,12141.0,8364.0,44,62,31.4,81,34.7,50.0,386,56.4,632,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
623,24,24.2,22.5,40349.0,99440,101725,82.0,569,6790.0,11240.0,31,42,51.6,67,38.1,50.0,106,70.6,102,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1240,27,24.2,22.5,48350.0,99440,101725,64.4,1124,9830.0,35491.0,27,42,60.0,42,37.0,50.0,124,70.3,426,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
7020,17,14.6,22.79326963024512,26202.0,33727,37780,42.5,5460,4834.0,647.0,12,25,33.0,60,34.8,48.0,128,41.5,738,20,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
617,21,20.95158466646544,22.79326963024512,16596.0,27386,24795,100.0,983,4530.0,8677.865365853659,21,48,79.2,69,83.0,11.0,517,57.64853159299911,624,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
10168,22,24.2,22.5,81146.0,99440,101725,91.8,2157,16820.0,31599.0,59,71,29.9,85,55.0,50.0,96,73.2,426,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
234,21,24.2,22.5,50138.0,99440,101725,48.7,172,3859.0,12134.0,0,0,34.5,67,83.3,50.0,43,100.0,3,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
215,19,26.8,25.9,80225.0,74074,34510,48.4,150,5177.0,8677.865365853659,0,36,64.4,29,12.1,2.0,73,23.3,19,20,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
571,19,24.2,22.5,110308.0,99440,101725,90.5,562,12298.0,15519.0,28,38,58.2,67,54.8,50.0,343,59.0,125,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
7023,16,14.6,22.79326963024512,31866.0,33727,37780,37.6,4886,3803.0,689.0,8,24,23.9,67,29.2,48.0,106,30.8,468,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2358,25,24.2,22.5,39073.0,99440,101725,75.3,2046,13161.0,12043.0,31,48,37.9,74,34.4,50.0,386,41.3,298,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
508,26,24.2,22.5,58106.0,99440,101725,68.9,619,8791.0,1173.0,27,42,47.2,67,57.6,50.0,43,57.64853159299911,426,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
543,35,28.6,24.6,43012.0,40421,38763,33.7,453,4383.0,8677.865365853659,27,42,67.9,67,33.8,19.0,124,9.8,426,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2153,21,24.2,22.5,82798.0,99440,101725,94.9,2305,6254.176693925234,8677.865365853659,48,59,38.8,76,58.3,50.0,343,70.5,475,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1255,21,24.2,22.5,94322.0,99440,101725,99.1,1252,6254.176693925234,8677.865365853659,56,58,44.3,75,66.9,50.0,252,88.5,393,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
3103,18,24.2,22.5,73112.0,99440,101725,77.8,2813,7241.0,11579.0,64,84,26.8,77,40.7,50.0,106,57.64853159299911,364,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,15,14.6,22.79326963024512,35446.0,33727,37780,42.0,2157,4953.0,8677.865365853659,6,20,27.0,68,24.3,48.0,106,38.9,1260,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
103,39,26.8,25.9,66385.0,74074,34510,100.0,45,5715.0,8677.865365853659,77,77,57.3,88,70.0,2.0,73,90.0,53,20,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
4886,14,14.6,22.79326963024512,43815.0,33727,37780,31.8,3236,5460.0,8677.865365853659,4,15,41.7,71,23.3,48.0,106,22.9,246,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1427,21,24.2,22.5,29160.0,99440,101725,54.9,1143,7371.0,7292.0,28,42,48.7,72,29.5,50.0,79,0.4,7,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2797,22,24.2,22.5,73835.0,99440,101725,92.7,2686,15759.0,33860.0,51,63,23.9,78,49.3,50.0,169,62.3,421,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2204,23,24.2,22.5,67683.0,99440,101725,84.4,2009,10119.0,26877.0,39,56,36.9,80,38.7,50.0,386,62.7,373,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2552,25,24.3,21.5,66633.0,90406,66436,87.4,2157,7741.0,3355.0,26,51,43.0,66,79.1,11.0,96,55.8,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
430,19,20.95158466646544,22.79326963024512,130852.0,27386,24795,54.7,429,4280.0,8677.865365853659,34,34,86.5,35,31.5,11.0,517,50.3,156,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
9283,26,24.2,22.5,53231.42932960894,99440,101725,91.4,9017,6254.176693925234,8677.865365853659,86,94,14.2,97,89.4,50.0,106,89.6,426,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
8950,23,24.3,21.5,68211.0,90406,66436,56.6,6849,5805.0,788.0,4,20,48.2,61,61.7,11.0,386,40.9,870,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
10866,8,14.6,22.79326963024512,61834.0,33727,37780,27.4,7271,3129.0,8677.865365853659,4,14,19.5,71,22.3,48.0,99,27.9,793,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3335,22,24.2,22.5,46132.0,99440,101725,87.1,3347,16403.0,4882.0,48,56,31.6,75,30.9,50.0,386,67.4,702,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
